property_type,property_address,property_price,property_extras,property_image,property_details_link,last_updated_at_UTC
"5 bed house, Garden Lane Area","Cheyney Road, Garden lane area, Chester, CH14BR",From £85 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A4e6f61b2-5dc8-4d85-a724-f1867a206597/0-1632836911227.jpg",https://www.accommodationforstudents.com/property/107625,08-Dec-2021 18:58:38
"5 bed house, University Of Chester","Cheyney Road, University of chester, Chester, CH14BS",From £80 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A4e6f61b2-5dc8-4d85-a724-f1867a206597/0-1598185501334.jpg",https://www.accommodationforstudents.com/property/189774,08-Dec-2021 18:58:38
"5 bed house, University Of Chester","Cheyney Road, University of chester, Chester, CH14BS",From £98 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A4e6f61b2-5dc8-4d85-a724-f1867a206597/0-1632833488071.jpg",https://www.accommodationforstudents.com/property/189775,08-Dec-2021 18:58:38
"5 bed house, Garden Lane Area","Bouverie Street, Garden lane area, Chester, CH14HE",From £85 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A4e6f61b2-5dc8-4d85-a724-f1867a206597/0-1632839508536.jpg",https://www.accommodationforstudents.com/property/87879,08-Dec-2021 18:58:38
"5 bed flat, Central","Highfield Place, Central, Sheffield, S24UR",From £89 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A1fe6a564-fb4f-4e5f-9094-f6558fd0f4be/0-1637944893581.jpg",https://www.accommodationforstudents.com/property/121215,08-Dec-2021 18:58:38
"5 bed flat, Uplands","Eaton Crescent, Uplands, Swansea, SA14QR",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A4bd324b3-f1d0-40f5-ba5d-edbd1326a9c5/0-1609350032341.jpg",https://www.accommodationforstudents.com/property/178970,08-Dec-2021 18:58:39
"5 bed house, Francis Close Hall","Marle Hill Parade, Francis Close Hall, Cheltenham, GL504LG",From £118 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ac30f5ad6-037e-4db4-8387-57b02704f597/0-1635347098618.jpg",https://www.accommodationforstudents.com/property/254816,08-Dec-2021 18:58:38
"5 bed house, Mutley Plain","Hillside Avenue, Mutley plain, Plymouth, PL46PS",From £110 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/124301_Main.jpg",https://www.accommodationforstudents.com/property/124301,08-Dec-2021 18:58:38
"5 bed house, Allerton","Ramilies Road, Allerton, Liverpool, L181EE",From £95 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/190278_Main.jpg",https://www.accommodationforstudents.com/property/190278,08-Dec-2021 18:58:39
"5 bed house, North Hill","Bedford Park, North hill, Plymouth, PL48HN",From £105 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/154057_Main.jpg",https://www.accommodationforstudents.com/property/154057,08-Dec-2021 18:58:38
"5 bed house, Allerton","Penny Lane, Allerton, Liverpool, L181DQ",From £95 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/190277_Main.jpg",https://www.accommodationforstudents.com/property/190277,08-Dec-2021 18:58:39
"5 bed house, North Hill","Mildmay Street, North hill, Plymouth, PL48NE",From £115 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/182492_Main.jpg",https://www.accommodationforstudents.com/property/182492,08-Dec-2021 18:58:38
"5 bed house, Fallowfield","Ladybarn Road, Fallowfield, Manchester, M146WQ",From £128 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Acfcda3e2-03b9-4723-9f10-8de64af758a0/2-1609415096873.jpeg",https://www.accommodationforstudents.com/property/252335,08-Dec-2021 18:58:39
"5 bed house, Mutley Plain","Bayswater Road, Mutley plain, Plymouth, PL15BU",From £110 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/82787_Main.jpg",https://www.accommodationforstudents.com/property/82787,08-Dec-2021 18:58:38
"5 bed house, Withington","Rippingham Road, Withington, Manchester, M202FT",From £102 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A56b6be10-abcd-400f-8bd5-f58aa4737ee0/10-1637142440949.jpg",https://www.accommodationforstudents.com/property/255169,08-Dec-2021 18:58:39
"5 bed house, Victoria Park","Milverton Road, Victoria Park, Manchester, M145PL",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://images.accommodationforstudents.com/no-photos.png",https://www.accommodationforstudents.com/property/255165,08-Dec-2021 18:58:39
"5 bed house, Lipson","Furzehill Road, Lipson, Plymouth, PL47JZ",From £105 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/158757_Main.jpg",https://www.accommodationforstudents.com/property/158757,08-Dec-2021 18:58:38
"7 bed house, Withington","Mauldeth Road West, Withington, Manchester, M203EG",From £115 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A56b6be10-abcd-400f-8bd5-f58aa4737ee0/0-1637141514164.jpg",https://www.accommodationforstudents.com/property/255167,08-Dec-2021 18:58:39
"5 bed house, Central Park","Holdsworth Street, Central park, Plymouth, PL46NN",From £95 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/177504_Main.jpg",https://www.accommodationforstudents.com/property/177504,08-Dec-2021 18:58:38
"5 bed house, Fallowfield","Filey Road, Fallowfield, Manchester, M146GG",From £100 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A56b6be10-abcd-400f-8bd5-f58aa4737ee0/0-1637600103147.jpg",https://www.accommodationforstudents.com/property/255204,08-Dec-2021 18:58:39
"5 bed house, Greenbank","Greenbank Terrace, Greenbank, Plymouth, PL48QF",From £115 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ab39837c9-b237-433f-aff5-c91169e055f2/2-1629975301340.JPG",https://www.accommodationforstudents.com/property/254335,08-Dec-2021 18:58:38
"5 bed house, Wallisdown","Fraser road, Wallisdown, Bournemouth, BH125AY",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/65203_Main.jpg",https://www.accommodationforstudents.com/property/65203,08-Dec-2021 18:58:39
"5 bed house, Winton","Redbreast Road North, Winton, Bournemouth, BH93JF",From £105 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/65204_Main.jpg",https://www.accommodationforstudents.com/property/65204,08-Dec-2021 18:58:39
"5 bed house, Near University","Harold Road (All DOUBLE BEDROOMS), Near university, Portsmouth, PO40LS",From £108 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A5298c947-5be0-4328-b6f7-1fcfea37156a/1-1637942359630.jpg",https://www.accommodationforstudents.com/property/171445,08-Dec-2021 18:58:39
"5 bed house, Southsea","Wheatstone Road, Southsea, Portsmouth, PO40HY",From £101 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A5298c947-5be0-4328-b6f7-1fcfea37156a/7-1637944606292.JPG",https://www.accommodationforstudents.com/property/171479,08-Dec-2021 18:58:39
"5 bed house, Hanover","Jersey street, Hanover, Brighton, BN29NU",From £135 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Aeb09d4db-cd5d-410f-887b-ec835771d0aa/0-1636482091892.jpg",https://www.accommodationforstudents.com/property/71335,08-Dec-2021 18:58:39
"5 bed house, Lewes Road Area","Upper lewes road, Lewes road area, Brighton, BN23FF",From £120 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Aeb09d4db-cd5d-410f-887b-ec835771d0aa/0-1637229777036.jpg",https://www.accommodationforstudents.com/property/71384,08-Dec-2021 18:58:39
"5 bed house, Central","Sussex Street, Central, Brighton, BN20GQ",From £135 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Aeb09d4db-cd5d-410f-887b-ec835771d0aa/5-1608218984395.jpg",https://www.accommodationforstudents.com/property/115684,08-Dec-2021 18:58:39
"5 bed house, Lewes Road","Upper lewes road, Lewes road, Brighton, BN23FF",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Aeb09d4db-cd5d-410f-887b-ec835771d0aa/0-1638269509799.jpg",https://www.accommodationforstudents.com/property/144394,08-Dec-2021 18:58:39
"5 bed house, Three Score","Speedwell Way, Three score, Norwich, NR59HP",From £114 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/185872_Main.jpg",https://www.accommodationforstudents.com/property/185872,08-Dec-2021 18:58:39
"5 bed flat, Victoria Park","Dickenson Road, Victoria park, Manchester, M130NR",From £105 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/61801_Main.jpg",https://www.accommodationforstudents.com/property/61801,08-Dec-2021 18:58:39
"5 bed house, Rusholme","Maine Road, Rusholme, Manchester, M144DW",From £104 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A225fc5d3-62f2-4587-a8a6-834a2710c924/3-1635252629071.JPG",https://www.accommodationforstudents.com/property/71645,08-Dec-2021 18:58:39
"5 bed house, Newland Avenue","Newland Avenue, Newland avenue, Hull, HU52NE",From £76 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A10748020-c069-469f-bfef-3b8a248c3f7f/0-1605091121257.jpeg",https://www.accommodationforstudents.com/property/1884,08-Dec-2021 18:58:39
"5 bed house, Rusholme","Moss Lane East, Rusholme, Manchester, M144PX",From £105 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/71643_Main.jpg",https://www.accommodationforstudents.com/property/71643,08-Dec-2021 18:58:39
"5 bed house, Newland Avenue","Walgrave Street, Newland avenue, Hull, HU52LT",From £80 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A10748020-c069-469f-bfef-3b8a248c3f7f/5-1638353307597.jpeg",https://www.accommodationforstudents.com/property/4219,08-Dec-2021 18:58:39
"5 bed house, Rusholme","Driffield Street, Rusholme, Manchester, M147HZ",From £94 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/71646_Main.jpg",https://www.accommodationforstudents.com/property/71646,08-Dec-2021 18:58:39
"5 bed house, Kensington Fields","Empress Road, Kensington fields, Liverpool, L78SD",From £85 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A49c0b0bc-756f-4ae6-b9a1-8680aedf8a9d/0-1605224802991.JPG",https://www.accommodationforstudents.com/property/133020,08-Dec-2021 18:58:39
"5 bed house, Newland Avenue","Walgrave street, Newland avenue, Hull, HU52LT",From £70 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A10748020-c069-469f-bfef-3b8a248c3f7f/0-1605090822350.jpeg",https://www.accommodationforstudents.com/property/4218,08-Dec-2021 18:58:39
"5 bed house, Eaton","Greenways, Eaton, Norwich, NR46PD",From £75 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A48fbacc9-cf09-4900-8edf-88ca081d1bee/0-1637068792808.jpg",https://www.accommodationforstudents.com/property/172670,08-Dec-2021 18:58:39
"5 bed house, Leicester","Clarendon Street, Leicester, Leicester, LE2 7FG",From £85 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://media2.jupix.co.uk/v3/clients/1919/properties/93/IMG_93_5_large.jpg",https://www.accommodationforstudents.com/property/AGT14214_101919000093P1379,08-Dec-2021 18:58:39
"5 bed house, Cowley","St Mary's Road, Cowley, Oxford, OX41PX",From £153 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/188771_593783_.jpg",https://www.accommodationforstudents.com/property/188771,08-Dec-2021 18:58:39
"5 bed house, Cowley","Cowley road, Cowley, Oxford, OX42BY",From £153 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/191223_Main.jpg",https://www.accommodationforstudents.com/property/191223,08-Dec-2021 18:58:39
"5 bed house, Fallowfield","Cawdor Road, Fallowfield, Manchester, M146LG",From £112 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Aacb9f2c6-747c-4598-a199-c2b433991546/6-1637596718641.jpg",https://www.accommodationforstudents.com/property/255216,08-Dec-2021 18:58:39
"5 bed house, Clarendon Park","WORDSWORTH ROAD, Clarendon park, Leicester, LE26EB",From £79 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/135098_Main.jpg",https://www.accommodationforstudents.com/property/135098,08-Dec-2021 18:58:39
"5 bed house, Preston","Spa Road, Preston, Preston, PR1 8SL",From £122 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/4197c77706a5d5610d83f009209b00fe_0.jpg",https://www.accommodationforstudents.com/property/AGT51489_2116,08-Dec-2021 18:58:39
"5 bed house, Preston","Spa Road, Preston, Preston, PR1 8SL",From £122 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/dba595edc1e3c2214ed62c128944c932_0.jpg",https://www.accommodationforstudents.com/property/AGT51489_3169,08-Dec-2021 18:58:39
"5 bed house, Plymouth","Napier Terrace, Plymouth, Plymouth, PL4 6ER",From £99 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/36851/31032624/image/s2/637700285983944976/3673f39bbad7cd31a29b0b7689f44262a21f6f68.jpg",https://www.accommodationforstudents.com/property/AGT36851_31032624,08-Dec-2021 18:58:39
"5 bed house, Fallowfield","Cawdor road, Fallowfield, Manchester, M146LR",From £128 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A8fbf099e-aace-4083-ae95-bf1bf5f99a0c/0-1636922850796.JPG",https://www.accommodationforstudents.com/property/190259,08-Dec-2021 18:58:39
